"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
34951,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","NPE compiling without aspectjrt.jar","2003-04-27 19:14:02"
93012,"AspectJ","Docs","adrian.colyer","RESOLVED","FIXED","Add a link to aspectjrt's javadoc to the documents page","2005-08-24 12:01:09"
117882,"AspectJ","Compiler","hlhawkins","RESOLVED","FIXED","[waiting-on-build] NullPointerException with declare annotations and incremental compilation","2012-04-03 15:58:32"
219830,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","java.lang.NullPointerException in Java15AnnotationFinder when using SWT","2008-02-26 19:25:34"
288277,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Stream in org.aspectj.weaver.Lint gets never closed","2012-04-17 16:52:32"
71723,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Inconsistency in scoping of protected members in ITDs","2004-10-21 04:31:11"
123553,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Can't use named pointcut in advice decl. in generic aspect","2006-02-17 14:42:52"
240693,"AspectJ","Compiler","AJDT-inbox","RESOLVED","FIXED","generic anonymous inner class with a local variable with an identical name as an instance variable of this generic class causes a compiler error when defined in advice of a privileged aspect","2008-08-19 19:14:50"
461702,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","BcelObjectType: String index out of range: -1","2015-09-08 16:35:48"
46280,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","compiler issues error on inner aspects when privilieged","2004-01-14 06:34:15"
80571,"AspectJ","Compiler","aclement","RESOLVED","FIXED","ClassFormatError due to implementing methods in Interface","2008-10-30 13:46:50"
336774,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","generic ITD appears to clash with itself","2011-02-10 17:55:14"
54625,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Incremental support does not work with outjar","2004-03-19 09:41:29"
114875,"AspectJ","Compiler","aclement","RESOLVED","FIXED","@Pointcut - throws java.lang.NullPointerException","2005-11-21 06:29:34"
145689,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Compile Errors Still Sometimes not Shown in Problems View","2009-07-14 12:50:44"
206590,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","AJC is too restrictive on generics","2008-01-22 12:26:07"
374964,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Performance - improve pointcut expensiveness calculation","2012-04-03 15:49:07"
67579,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","NPE on privileged aspect error","2004-10-21 04:31:50"
98660,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","ClassCastException compiling aspect with cflow && handler","2005-06-07 09:05:30"
120474,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Don't dump stack trace when loading $Proxy classes","2005-12-13 11:39:47"
152394,"AspectJ","Library","aspectj-inbox","RESOLVED","FIXED","[build] Build Error with Dev AJDT .classpath plugin using AspectJ container","2006-08-03 09:33:59"
298665,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","""Method is ambiguous for the type"" build error, likely caused by AspectJ's handling of generics","2010-05-13 13:48:26"
75129,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","NPE on thisJoinPoint mistake","2004-10-21 04:32:35"
486612,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Can lose a super type bound when weaving a type using generics in its declaration","2016-02-18 15:27:41"
59596,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Null pointer exception while weaving java.awt.Label","2004-05-13 05:23:21"
117614,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","ajc crashes on common-logging-1.0.4.jar","2005-11-29 15:18:58"
148693,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","woven class does not pass org.apache.bcel.verifier.statics.Pass2Verifier","2006-07-05 04:22:31"
394562,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Exception thrown when compiling","2012-11-27 20:34:49"
71393,"AspectJ","Docs","eh-ajdev","RESOLVED","FIXED","Specify how does args pointcut collect context for pointcuts which are used in cflow","2004-10-21 04:30:46"
102933,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","problem with Object arrays and clone() with 1.4 .class compatibility","2005-09-27 11:11:31"
122742,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[@AspectJ] VerifyError with @AfterThrowing/@AfterReturning and extra JoinPoint argument","2012-04-03 15:43:47"
155763,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","[3.2compiler] NPE due to asking for instruction position which doesn't exist","2009-01-31 20:07:39"
310704,"AspectJ","IDE","aspectj-inbox","RESOLVED","FIXED","Bug in ProgramElement.getCorrespondingType()","2010-05-13 13:48:25"
456357,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Unexpected Xlint:unresolvableMember warning for array of generic type","2015-01-07 19:23:13"
45184,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","External pointcut refs not resolved if named pointcut used by declare","2013-07-08 06:31:11"
132349,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Inter-Type Declaration on nested class in generic type: IllegalStateException","2006-05-23 10:04:28"
258510,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[plan] Remove evil mutator methods from the type abstraction","2009-01-20 17:42:23"
29768,"AspectJ","IDE","adrian.colyer","RESOLVED","FIXED","Ajde not honouring -source14 (-1.4) option","2003-01-31 16:00:24"
87376,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","NPE when unresolved type of a bound var in a pointcut expression (EclipseFactory.java:224)","2005-03-24 11:40:56"
145203,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[comp-upgrade] Invalid null reference reported","2008-01-22 12:32:03"
274986,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","DocumentParser incorrectly caches DTD InputStream","2009-06-08 19:05:10"
371684,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","type construction for signature makes mistakes with wildcards","2012-02-15 17:36:49"
98290,"AspectJ","Compiler","aclement","RESOLVED","FIXED","no ""matches declare"" entry in structure model for single declare warning statement","2005-09-01 15:48:06"
120356,"AspectJ","Compiler","avasseur","RESOLVED","FIXED","@AJ decl err/warn does not show cross structure view","2012-04-03 14:23:57"
151991,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","Missing copyright/license in recently added modules","2006-08-03 12:03:07"
227401,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","get/set Field advice unable to get declaring type or field if field in a paratermized superclass","2008-06-05 12:36:43"
296501,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","support optimized binding for execution join points and annotation string values","2010-05-20 11:20:22"
431762,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[plan] [performance] tweak fast match for point cut matching","2014-04-01 20:37:03"
42574,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","-extdirs does not pick up .zip files as java does","2012-04-03 16:06:00"
74245,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","-proceedOnError does not weave aspects on compile error","2004-10-21 04:32:30"
106630,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","[itds] @Override and inter-type declarations don't mix","2005-08-24 03:51:43"
162657,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE when compiling !pointcut","2006-11-22 10:06:56"
249710,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[compiling] Problem with -XterminateAfterCompilation","2008-10-29 15:03:29"
485055,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","""declare @field"" failing for ""final String"" fields (see also Bug 327141)","2016-01-05 18:45:40"
83631,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","@AJ and @Aspect","2005-04-27 03:45:40"
112098,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","version checking for aspectjrt.jar can get confused","2006-10-17 06:19:45"
138219,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Can't use a FQ Reference pointcut in any pointcut expression referenced by a per-clause","2007-07-29 09:19:36"
266220,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Cannot extend a generic aspect via ltw aop.xml","2009-02-25 17:53:52"
148508,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[matching] subtype array type pattern support is broken","2009-02-19 16:06:02"
215363,"AspectJ","Compiler","AJDT-inbox","RESOLVED","FIXED","java.lang.NoSuchMethodError: org.aspectj.weaver.tools.WeavingAdaptor.weaveClass(Ljava/lang/String;[B)[B","2008-06-18 13:20:35"
71273,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","RuntimeException thrown: Could not find instruction: org.apache.bcel.generic.B2I","2004-10-21 04:31:13"
102479,"AspectJ","Compiler","aclement","RESOLVED","FIXED","unable to specify a custom IMessageHolder class with ajc","2005-11-04 04:03:39"
122417,"AspectJ","Docs","aclement","RESOLVED","FIXED","[waiting-on-website-doc-refresh] Typo in org.aspectj.lang.JoinPoint String constant symbolic name","2006-05-03 04:51:49"
155148,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","jdk14 trace deadlock in oc4j","2012-04-03 15:28:08"
449739,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Improve is() pointcut to support class modifiers like 'final'","2014-11-05 14:18:02"
44415,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","InterTypeMethodDeclaration.java:87","2004-03-19 10:21:12"
132087,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE from unbound variable in advice","2006-04-12 04:04:31"
257277,"AspectJ","AJDoc","aspectj-inbox","RESOLVED","FIXED","[ajdoc] Incorrect generated Source Signature for FieldDeclarations","2012-04-03 15:50:56"
333123,"AspectJ","IDE","aspectj-inbox","RESOLVED","FIXED","AspectJ requirements for AJDT to support Intertype Inner-types","2011-02-04 15:02:13"
29689,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Declare precedence should not allow multiple * patterns","2003-01-21 14:03:03"
53028,"AspectJ","Docs","eh-ajdev","RESOLVED","FIXED","Documentation claims around advice can be declared with void return value to automatically return whatever the join point returned","2004-10-21 04:32:31"
86789,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","annotations and ""circularity in declare precedence""","2005-03-23 09:51:44"
144465,"AspectJ","LTWeaving","aclement","RESOLVED","FIXED","-XserialVersionUID option ignored in LTW","2006-05-30 12:13:22"
364380,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Cannot use pointcut in @DeclareError; stack overflow","2011-11-22 14:32:56"
97144,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","ClassCastException at  BcelWeaver.java:933","2005-06-03 11:38:31"
119657,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","IllegalAccessError with around advice on interface method call","2005-12-12 08:50:06"
151693,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","loadtime5 and weaver5 modules missing from aspectjtools.jar","2006-08-03 12:14:45"
431490,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[plan] Java 1.8.0 problem: Can't ask to parameterize a member of non-generic type","2014-04-14 11:44:26"
41595,"AspectJ","Compiler","eh-ajdev","RESOLVED","FIXED","Bcweaver tests","2004-03-19 09:47:12"
105675,"AspectJ","Docs","adrian.colyer","RESOLVED","FIXED","FAQ link doesn't work from download page","2005-09-01 09:56:17"
125981,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Declare Soft not Working on Anonymous Class","2006-11-09 08:37:24"
248814,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Modify ltw dump directory based on loader/weaver instance","2008-09-27 13:44:55"
321950,"AspectJ","IDE","aspectj-inbox","RESOLVED","FIXED","Unable to compile eclipse project within IDE.","2011-04-28 11:56:24"
478003,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NullPointerException with generic inter type method declaration","2015-11-18 17:50:09"
137568,"AspectJ","Compiler","aclement","RESOLVED","FIXED","World.java:417 ClassCastExecption in Method resolveGenericWildcardFor","2006-05-23 10:05:29"
176905,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Failure in chained field declare annotations","2012-04-03 15:41:07"
265693,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","[handles] Changes to binary AspectJ handles","2009-03-24 14:32:52"
348488,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","""register definition failed"" with NullPointerException","2011-06-07 12:46:53"
34206,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","before():execution(new(..)) does not throw NoAspectBoundException","2004-01-14 10:30:38"
92053,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","@args causes a VerifyError: Unable to pop operand off an empty stack","2005-04-21 03:35:25"
70773,"AspectJ","IDE","aclement","RESOLVED","FIXED","AspectJ Error: ConncurrentModificationException thrown: null","2004-10-21 04:31:54"
154427,"AspectJ","Runtime","aspectj-inbox","RESOLVED","FIXED","[plan] thisJoinPoint.getSignature().getMethod() returns NULL in a call join point","2008-12-01 14:18:22"
235597,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","compiler error when exposing annotations on methods defined in generic classes","2008-06-10 04:31:27"
308386,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE when hasfield evaluating with annotations and there is an unresolved import","2010-04-16 13:10:12"
445395,"AspectJ","Runtime","aspectj-inbox","RESOLVED","FIXED","ClassCastException: ConstantUtf8 cannot be cast to ConstantInvokeDynamic","2014-10-07 19:35:53"
77269,"AspectJ","IDE","disabled","RESOLVED","FIXED","Advice on inner classes not show in Outline view or gutter","2005-10-04 06:23:41"
131505,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Generated aop.xml files contain aspects for all the projects ever built","2012-04-03 16:16:02"
166647,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","java.lang.NoSuchFieldError when using cflow in pointcut declaration with LTW","2008-12-09 15:57:03"
256458,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Support 'if' pointcut during load-time weaving","2008-12-05 15:20:09"
52464,"AspectJ","Compiler","aclement","RESOLVED","FIXED","A combination of warning declaration and member introduction causes compiler to throw NullPointerException","2004-02-25 06:43:27"
85132,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Declare parents issue with incremental compilation","2005-10-10 11:37:09"
271169,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","BcelShadow.java:2354 ArrayIndexOutOfBoundsException when implementing on shadow method-call","2009-04-04 14:42:34"
62631,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Generated class gives ""Illegal constant pool index"" on loading","2004-05-24 12:23:26"
95993,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","[generics] NPE at ClassScope.java:660 when compiling generic class","2005-06-14 12:06:14"
119451,"AspectJ","AJDoc","aspectj-inbox","RESOLVED","FIXED","AJDoc produces incorrect warning for package accessed aspects","2005-12-12 06:20:17"
150467,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[ast] Using ASTParser cannot get Javadoc comments","2006-08-09 02:56:34"
223605,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Initialization join point not advised when generic is used with 'declare parents'","2008-03-24 14:37:15"
418129,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Can't introduce annotation onto introduced method from trait-patterned aspect","2013-10-02 18:20:02"
41388,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","new asm API needs to provide source line annotation mapping","2003-08-28 08:04:36"
105181,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","[generics][itds] VerifyError unless the returned type is obvious","2005-09-12 10:39:08"
125480,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","[ltw] aop.xml aspect generator treats abstract methods as pointcuts","2006-05-18 07:44:10"
160302,"AspectJ","AJDoc","aspectj-inbox","RESOLVED","FIXED","incorrect output from ajdoc for public class with ""-package"" argument","2012-04-03 14:19:35"
136665,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Bug: ajc fails on missing classpath entries with fix","2012-04-03 15:33:56"
